SAPD-2023-0375524,"2023-03-18 09:10:37","Patrol By","HUESTA CREEK TRAILHEAD",PRUE
SAPD-2023-0375530,"2023-03-18 09:16:08","Ordinance Violation","300 WAINWRIGHT ST",SOUTH
SAPD-2023-0375533,"2023-03-18 09:18:23","Welfare Check","17600 HENDERSON PASS",NORTH
SAPD-2023-0375536,"2023-03-18 09:20:00",Miscellaneous,"10200 NACOGDOCHES RD",NORTH
SAPD-2023-0375539,"2023-03-18 09:21:26","Traffic Related","THOUSAND OAKS DR / PERRIN BEITEL",NORTH
SAPD-2023-0375540,"2023-03-18 09:21:52","Disturbance Family","100 HARDING PLACE",EAST
SAPD-2023-0375541,"2023-03-18 09:21:56","Patrol By","WALKER RANCH PARK",NORTH
SAPD-2023-0375542,"2023-03-18 09:22:28",Miscellaneous,"VANCE JACKSON RD / WOODSTONE DR",PRUE
SAPD-2023-0375544,"2023-03-18 09:23:20","High Water","IH 35 N SB / N WEIDNER RD",NORTH
SAPD-2023-0375548,"2023-03-18 09:25:17","Traffic Related","900 JENNINGS AVE",SOUTH
SAPD-2023-0375549,"2023-03-18 09:25:21","Wanted Person","6900 BORDER BROOK",WEST
SAPD-2023-0375554,"2023-03-18 09:27:21","Welfare Check","3800 SPEAR ST",WEST
SAPD-2023-0375555,"2023-03-18 09:27:59","Patrol By","1300 SAN PEDRO",CENTRAL
SAPD-2023-0375557,"2023-03-18 09:28:02",Theft,"15900 LA CANTERA PKWY",PRUE
SAPD-2023-0375559,"2023-03-18 09:29:09","Recovered Stolen Property","900 CULEBRA RD",WEST
SAPD-2023-0375560,"2023-03-18 09:29:11","Patrol By","9500-9898 AIRPORT BLVD",NORTH
SAPD-2023-0375561,"2023-03-18 09:29:25",Miscellaneous,"4000 SUNRISE PASS",EAST
SAPD-2023-0375566,"2023-03-18 09:31:59",Fight,"500 MCCARTY",NORTH
SAPD-2023-0375567,"2023-03-18 09:32:01","Holdup Alarm In Progress","12700 CIMARRON PATH",PRUE
SAPD-2023-0375573,"2023-03-18 09:35:45",Disturbance,"1400 N COMAL ST",CENTRAL
SAPD-2023-0375575,"2023-03-18 09:36:41","Burglary Vehicle","3500 NOGALITOS ST",SOUTH
SAPD-2023-0375576,"2023-03-18 09:37:44","Suspicious Person","4800 LORD RD",EAST
SAPD-2023-0375577,"2023-03-18 09:39:37","Disturbance Neighbor","500 GEMBLER RD",EAST
SAPD-2023-0375578,"2023-03-18 09:42:14","Theft of Vehicle","1700 S HAMILTON AVE",CENTRAL
SAPD-2023-0375579,"2023-03-18 09:42:39","Patrol By","1300 N MAIN",CENTRAL
SAPD-2023-0375580,"2023-03-18 09:42:52","Welfare Check","100 CAMINO DE ORO",SOUTH
SAPD-2023-0375582,"2023-03-18 09:43:51",Theft,"EWING HALSELL / WURZBACH RD",PRUE
SAPD-2023-0375584,"2023-03-18 09:44:28","Assist the Public","3600 AZUL BLVD",SOUTH
SAPD-2023-0375585,"2023-03-18 09:44:35","Visitation Violation","1300 W MULBERRY AVE",WEST
SAPD-2023-0375588,"2023-03-18 09:46:33","Suspicious Vehicle","100 MOUNTAIN VALLEY",SOUTH
SAPD-2023-0375592,"2023-03-18 09:48:13",Disturbance,"7000 S ZARZAMORA ST",SOUTH
SAPD-2023-0375593,"2023-03-18 09:48:31",Miscellaneous,"8600 SW LOOP 410",SOUTH
SAPD-2023-0375594,"2023-03-18 09:49:06","Patrol By","2200 S RIVER WALK",SOUTH
SAPD-2023-0375595,"2023-03-18 09:49:09","Suspicious Vehicle","21100 MARKET RDG",NORTH
SAPD-2023-0375596,"2023-03-18 09:49:43",Disturbance,"2400 AUSTIN HWY",EAST
SAPD-2023-0375601,"2023-03-18 09:51:26","Ordinance Violation","800 E COMMERCE ST",CENTRAL
SAPD-2023-0375602,"2023-03-18 09:51:33","Theft of Vehicle","1300 SW LOOP 410",WEST
SAPD-2023-0375604,"2023-03-18 09:52:07",Theft,"3400 OAKDALE",PRUE
SAPD-2023-0375606,"2023-03-18 09:52:25",Disturbance,"11300 HUEBNER RD",PRUE
SAPD-2023-0375608,"2023-03-18 09:53:56","Theft of Vehicle","8600 WATERS EDGE DR",WEST
SAPD-2023-0375612,"2023-03-18 09:54:30","Ordinance Violation","800 E COMMERCE ST",CENTRAL
SAPD-2023-0375613,"2023-03-18 09:54:57",Disturbance,"2400 AUSTIN HWY",EAST
SAPD-2023-0375614,"2023-03-18 09:55:23","Suspicious Vehicle","100 W MISTLETOE AVE",CENTRAL
SAPD-2023-0375615,"2023-03-18 09:55:38","Patrol By","1300 N WALTERS ST",EAST
SAPD-2023-0375616,"2023-03-18 09:55:55",Disturbance,"1200 BROADWAY",CENTRAL
SAPD-2023-0375619,"2023-03-18 09:56:32","Suspicious Vehicle","RIDGE FARM / SHAVANO HOLW",PRUE
SAPD-2023-0375620,"2023-03-18 09:56:34","Visitation Violation","7700 SKOLOUT ST",WEST
SAPD-2023-0375626,"2023-03-18 09:58:08","Criminal Mischief","4600 BELINDA LEE",EAST
SAPD-2023-0375627,"2023-03-18 09:58:16",Burglary,"800 AVANT AVE",EAST
SAPD-2023-0375630,"2023-03-18 09:59:04",Disturbance,"8100 NORTH HOLW",PRUE
SAPD-2023-0375631,"2023-03-18 09:59:12","Visitation Violation","5500 RED SKY DR",SOUTH
SAPD-2023-0375639,"2023-03-18 10:01:00","Theft In Progress","3700 S PRESA ST",SOUTH
SAPD-2023-0375641,"2023-03-18 10:01:48","Assist the Public","200 BROADWAY",CENTRAL
SAPD-2023-0375643,"2023-03-18 10:02:26","Burglary in Progress","200 NELSON AVE",EAST
SAPD-2023-0375645,"2023-03-18 10:02:58",Burglary,"4300 SPECTRUM ONE",PRUE
SAPD-2023-0375646,"2023-03-18 10:03:29","Traffic Related","200 W WILDWOOD",CENTRAL
SAPD-2023-0375653,"2023-03-18 10:05:18","Disturbance Family","500 S CHUPADERAS",CENTRAL
SAPD-2023-0375654,"2023-03-18 10:05:38",Disturbance,"15200 FALL RIDGE DR",NORTH
SAPD-2023-0375656,"2023-03-18 10:05:47","Patrol By","100 CASS",CENTRAL
SAPD-2023-0375658,"2023-03-18 10:06:29","Theft of Vehicle","700 E HOUSTON ST",CENTRAL
SAPD-2023-0375662,"2023-03-18 10:07:12","Theft of Vehicle","100 NAVARRO ST",CENTRAL
SAPD-2023-0375665,"2023-03-18 10:07:45","Abandoned Vehicle","IH 10 E WB / E LOOP 1604 N",EAST
SAPD-2023-0375669,"2023-03-18 10:08:41","Theft In Progress","400 CENTER ST",EAST
SAPD-2023-0375672,"2023-03-18 10:09:31","Patrol By","EISENHOWER PARK",PRUE
SAPD-2023-0375673,"2023-03-18 10:09:36","Abandoned Vehicle","100 FRIDELL ST",WEST
SAPD-2023-0375675,"2023-03-18 10:09:50",Burglary,"300 GLAMIS AVE",EAST
SAPD-2023-0375680,"2023-03-18 10:12:29","Suspicious Vehicle","1500 ESCALON AVE",SOUTH
SAPD-2023-0375684,"2023-03-18 10:14:13","Patrol By","900 E MULBERY",CENTRAL
SAPD-2023-0375685,"2023-03-18 10:14:27",Disturbance,"1100 FREDERICKSBURG RD",WEST
SAPD-2023-0375687,"2023-03-18 10:14:44","Abandoned Vehicle","22100 IH 10 W",PRUE
SAPD-2023-0375689,"2023-03-18 10:15:01","Criminal Mischief","400 BOWIE ST",CENTRAL
SAPD-2023-0375690,"2023-03-18 10:15:20","Criminal Mischief","EAGLE VAIL / HARDY OAK BLVD",NORTH
SAPD-2023-0375691,"2023-03-18 10:16:20",Disturbance,"N FRIO ST / W MARTIN ST",CENTRAL
SAPD-2023-0375692,"2023-03-18 10:16:37",Disturbance,"100 BROADWAY",CENTRAL
SAPD-2023-0375693,"2023-03-18 10:16:41","Suspicious Person","2000 N MAIN AVE",CENTRAL
SAPD-2023-0375694,"2023-03-18 10:16:45","Visitation Violation","7000 CULEBRA RD",WEST
SAPD-2023-0375695,"2023-03-18 10:16:47",Theft,"8800 FLINT VALLEY",WEST
SAPD-2023-0375697,"2023-03-18 10:17:40","Visitation Violation","5000 PRUE RD",PRUE
SAPD-2023-0375698,"2023-03-18 10:19:00",Disturbance,"700 N MAIN AVE",CENTRAL
SAPD-2023-0375699,"2023-03-18 10:19:02",Disturbance,"6400 WURZBACH RD",PRUE
SAPD-2023-0375705,"2023-03-18 10:20:03",Miscellaneous,"17600 HENDERSON PASS",NORTH
SAPD-2023-0375710,"2023-03-18 10:21:55","Patrol By","1500 SALTILLO ST",CENTRAL
SAPD-2023-0375711,"2023-03-18 10:22:09","Assist the Public","1100 VISTA VALET DR",PRUE
SAPD-2023-0375712,"2023-03-18 10:22:17",Miscellaneous,"1700 ASPEN RDG",PRUE
SAPD-2023-0375713,"2023-03-18 10:22:31","Theft of Vehicle","8300 LAKE VISTA",SOUTH
SAPD-2023-0375715,"2023-03-18 10:22:59","Suspicious Vehicle","FREDERICKSBURG RD / NORTH DR",WEST
SAPD-2023-0375720,"2023-03-18 10:25:00",Disturbance,"1400 GUADALUPE ST",CENTRAL
SAPD-2023-0375721,"2023-03-18 10:25:18","Abandoned Vehicle","JASPER HOLW / HEMATITE RIM",EAST
SAPD-2023-0375722,"2023-03-18 10:26:24","Patrol By","8400 FIVE PALMS DR",SOUTH
SAPD-2023-0375724,"2023-03-18 10:26:54",Theft,"9100 EXCELLENCE DR",SOUTH
SAPD-2023-0375729,"2023-03-18 10:27:37","Animal Related","4300 MEDICAL DR",PRUE
SAPD-2023-0375730,"2023-03-18 10:27:37","Theft of Vehicle","ELM ST / E HOUSTON ST",CENTRAL
SAPD-2023-0375733,"2023-03-18 10:28:52",Disturbance,"2100 SAN FERNANDO ST",CENTRAL
SAPD-2023-0375734,"2023-03-18 10:29:28",Miscellaneous,"200 E HOUSTON ST",CENTRAL
SAPD-2023-0375735,"2023-03-18 10:30:07","Patrol By","700 CULBERSON",SOUTH
SAPD-2023-0375736,"2023-03-18 10:30:18","Welfare Check","11700 HUEBNER RD",PRUE
SAPD-2023-0375739,"2023-03-18 10:30:26","Holdup Alarm In Progress","3100 SE MILITARY DR",SOUTH
SAPD-2023-0375741,"2023-03-18 10:31:05",Information,"8800 OAKLAND RD",PRUE
SAPD-2023-0375742,"2023-03-18 10:31:09","Patrol By","3500 J ST",EAST
SAPD-2023-0375744,"2023-03-18 10:33:17",Disturbance,"7100 US HWY 90 W",WEST
SAPD-2023-0375753,"2023-03-18 10:36:45","Suspicious Person","CONCEPTION CT / NOGALITOS ST",SOUTH
SAPD-2023-0375754,"2023-03-18 10:36:54","Traffic Related","IH 35 N NB / BROOKLYN AVE",CENTRAL
SAPD-2023-0375755,"2023-03-18 10:36:56","Criminal Mischief","4500 W COMMERCE ST",WEST
SAPD-2023-0375756,"2023-03-18 10:37:56","Theft of Vehicle","9200 IH 10 W",PRUE
SAPD-2023-0375757,"2023-03-18 10:38:00","Welfare Check","10500 HUEBNER RD",PRUE
SAPD-2023-0375762,"2023-03-18 10:41:26","Burglary Vehicle","4600 E LOOP 1604 N",EAST
SAPD-2023-0375763,"2023-03-18 10:42:24","Suspicious Person","14800 HUEBNER RD",PRUE
SAPD-2023-0375764,"2023-03-18 10:42:37","Disturbance Family","900 DENVER BLVD",EAST
SAPD-2023-0375765,"2023-03-18 10:42:45","Missing Person/Runaway","2300 W SOUTHCROSS BLVD",SOUTH
SAPD-2023-0375766,"2023-03-18 10:42:57","Burglary Vehicle","2700 TREBLE CRK",NORTH
SAPD-2023-0375768,"2023-03-18 10:44:23",Disturbance,"1300 AUSTIN HWY",NORTH
SAPD-2023-0375769,"2023-03-18 10:44:27","Recovered Stolen Property","14300 NACOGDOCHES RD",NORTH
SAPD-2023-0375770,"2023-03-18 10:44:53","Animal Related","200 RANCH VALLEY",SOUTH
SAPD-2023-0375771,"2023-03-18 10:45:19","Traffic Related","20600 IH 10 W NB",PRUE
SAPD-2023-0375773,"2023-03-18 10:45:46",Theft,"1100 NE LOOP 410",NORTH
SAPD-2023-0375775,"2023-03-18 10:46:42",Burglary,"8700 HUEBNER RD",PRUE
SAPD-2023-0375777,"2023-03-18 10:47:14","Traffic Related","7900 CALLAGHAN RD",PRUE
SAPD-2023-0375780,"2023-03-18 10:48:11","Assist the Public","10600 PERRIN BEITEL",NORTH
SAPD-2023-0375782,"2023-03-18 10:48:28","Criminal Mischief","7400 CALLAGHAN RD",PRUE
SAPD-2023-0375784,"2023-03-18 10:48:49","Assist the Public","BINZ-ENGLEMAN RD / MYSTIC SUNRISE DR",EAST
SAPD-2023-0375784,"2023-03-18 10:48:49","Assist the Public","4000 SUNRISE BLUFF DR",EAST
SAPD-2023-0375788,"2023-03-18 10:50:20","Suspicious Vehicle","3700 NW LOOP 410",WEST
SAPD-2023-0375794,"2023-03-18 10:52:59","Disturbance Family","300 MYRICK BLVD",SOUTH
SAPD-2023-0375795,"2023-03-18 10:53:24","Theft of Vehicle","10800 WESTWOOD LOOP",WEST
SAPD-2023-0375798,"2023-03-18 10:53:47","Suspicious Person","600 STEVES AVE",SOUTH
SAPD-2023-0375799,"2023-03-18 10:54:48","Burglary Vehicle","11100 W LOOP 1604 N",PRUE
SAPD-2023-0375800,"2023-03-18 10:55:03","Theft of Vehicle","12800 US HWY 281 N",NORTH
SAPD-2023-0375803,"2023-03-18 10:56:10","Burglary Vehicle","11100 W LOOP 1604 N",PRUE
SAPD-2023-0375804,"2023-03-18 10:56:43",Disturbance,"5300 FREDERICKSBURG RD",PRUE
SAPD-2023-0375809,"2023-03-18 10:59:06","Welfare Check","I0 37 S NB",EAST
SAPD-2023-0375810,"2023-03-18 10:59:20","Ordinance Violation","300 N MAIN AVE",CENTRAL
SAPD-2023-0375811,"2023-03-18 11:00:34",Disturbance,"5800 UTSA BLVD",PRUE
SAPD-2023-0375814,"2023-03-18 11:01:05","Patrol By","3900 PECAN VALLEY DR",EAST
SAPD-2023-0375816,"2023-03-18 11:01:50",Disturbance,"7200 IH 35 S",SOUTH
SAPD-2023-0375817,"2023-03-18 11:01:57",Information,"5000 PRUE RD",PRUE
SAPD-2023-0375823,"2023-03-18 11:02:44","Burglary Vehicle","1200 SE MILITARY DR",SOUTH
SAPD-2023-0375825,"2023-03-18 11:02:45","Theft of Vehicle","1700 PLEASANTON RD",SOUTH
SAPD-2023-0375824,"2023-03-18 11:02:45",Miscellaneous,"5200 GREEN CORAL","SAPD OUTSIDE AREA"
SAPD-2023-0375826,"2023-03-18 11:03:00","Recovered Stolen Property","3500 COLIMA ST",CENTRAL
SAPD-2023-0375827,"2023-03-18 11:03:02","Animal Related","100 BAYVILLE DR",SOUTH
SAPD-2023-0375828,"2023-03-18 11:03:25","Theft of Vehicle","5100 GLEN RDG",PRUE
SAPD-2023-0375829,"2023-03-18 11:03:36",DOA,"3400 FREDERICKSBURG RD",WEST
SAPD-2023-0375831,"2023-03-18 11:04:08","Assist the Public","13300 JUDSON RD",NORTH
SAPD-2023-0375833,"2023-03-18 11:04:46","Welfare Check","5300 CERVANTES",WEST
SAPD-2023-0375834,"2023-03-18 11:05:02","Traffic Related","2500 SUMMIT CHURCH RD",NORTH
SAPD-2023-0375835,"2023-03-18 11:05:12",Burglary,"1000 PATRICIA DR",NORTH
SAPD-2023-0375836,"2023-03-18 11:05:16",Disturbance,"8700 STATE HWY 151",WEST
SAPD-2023-0375837,"2023-03-18 11:05:37","Traffic Related","US HWY 281 N NB / N ST MARY'S ST",CENTRAL
SAPD-2023-0375840,"2023-03-18 11:07:41",Disturbance,"100 LEE ST",SOUTH
SAPD-2023-0375841,"2023-03-18 11:08:01","Criminal Mischief In Progress","14300 BULVERDE RD",NORTH
SAPD-2023-0375842,"2023-03-18 11:08:45","Suspicious Vehicle","VILLA LINDA / VILLA ROSA",WEST
SAPD-2023-0375843,"2023-03-18 11:08:51","Assist the Public","16200 MINERS GAP",NORTH
SAPD-2023-0375844,"2023-03-18 11:08:54","Patrol By","200 MERIDA",CENTRAL
SAPD-2023-0375847,"2023-03-18 11:09:39","Suspicious Person","4600 STONELEIGH DR",EAST
SAPD-2023-0375848,"2023-03-18 11:10:18",Disturbance,"5800 THORNWOOD",EAST
SAPD-2023-0375849,"2023-03-18 11:10:21","Disturbance Family","200 W WHITE AVE",SOUTH
SAPD-2023-0375852,"2023-03-18 11:12:05","Burglary Vehicle","14500 BLANCO RD",PRUE
SAPD-2023-0375853,"2023-03-18 11:12:13","Patrol By","13100 JONES MALTSBERGER",NORTH
SAPD-2023-0375856,"2023-03-18 11:13:37",Disturbance,"2900 W TRAVIS ST",CENTRAL
SAPD-2023-0375857,"2023-03-18 11:14:19","Disturbance Family","600 W PYRON AVE",SOUTH
SAPD-2023-0375858,"2023-03-18 11:14:20","Welfare Check","MEDINA BASE RD / OLD PEARSALL RD",SOUTH
SAPD-2023-0375859,"2023-03-18 11:14:38","Theft of Vehicle","2500 GOLIAD RD",SOUTH
SAPD-2023-0375863,"2023-03-18 11:15:11","Patrol By","7800 SOMERSET RD",SOUTH
SAPD-2023-0375865,"2023-03-18 11:15:47","Patrol By","100 JACKSON-KELLER RD",NORTH
SAPD-2023-0375866,"2023-03-18 11:16:08","SAPD Emergency Call","NB IH 35 N ONRP NB US HY281 N / IH 35 N SB",CENTRAL
SAPD-2023-0375868,"2023-03-18 11:17:06",Theft,"100 CLUB DR",WEST
SAPD-2023-0375871,"2023-03-18 11:17:35","Theft of Vehicle","1400 HILLCREST DR",WEST
SAPD-2023-0375874,"2023-03-18 11:18:22","Welfare Check","500 DEVINE RD",CENTRAL
SAPD-2023-0375875,"2023-03-18 11:18:51","Missing Person/Runaway","300 MOURSUND BLVD",SOUTH
SAPD-2023-0375879,"2023-03-18 11:21:22","Suspicious Vehicle","7500 INGRAM RD",WEST
SAPD-2023-0375880,"2023-03-18 11:21:37",Theft,"7200 TERRA FALLS",PRUE
SAPD-2023-0375882,"2023-03-18 11:22:58",Threats,"5000 PRUE RD",PRUE
SAPD-2023-0375883,"2023-03-18 11:23:04","Narcotic Laws","15100 BLANCO RD",PRUE
SAPD-2023-0375884,"2023-03-18 11:23:13","Abandoned Vehicle","2300 FREDERICKSBURG RD",WEST
SAPD-2023-0375885,"2023-03-18 11:24:15","Criminal Mischief","400 N WALTERS ST",EAST
SAPD-2023-0375886,"2023-03-18 11:24:25","Theft of Vehicle","400 SHARON DR",NORTH
SAPD-2023-0375887,"2023-03-18 11:24:30","Burglary in Progress","4000 E SOUTHCROSS BLVD",EAST
SAPD-2023-0375888,"2023-03-18 11:24:36",Theft,"8300 POTRANCO RD",WEST
SAPD-2023-0375889,"2023-03-18 11:25:29","Holdup Alarm In Progress","8500 PRUE RD",PRUE
SAPD-2023-0375892,"2023-03-18 11:26:10","Disturbance Family","3500 ROOSEVELT AVE",SOUTH
SAPD-2023-0375893,"2023-03-18 11:26:11","Assist the Public","RIVER BIRCH DR / DESERT WILLOW",WEST
SAPD-2023-0375895,"2023-03-18 11:26:42",Disturbance,"3100 MORNING CRK",NORTH
SAPD-2023-0375896,"2023-03-18 11:26:48",Disturbance,"1000 E CESAR CHAVEZ BLVD",EAST
SAPD-2023-0375897,"2023-03-18 11:27:28","Theft of Vehicle","2800 GOLIAD RD",SOUTH
SAPD-2023-0375899,"2023-03-18 11:28:18",Disturbance,"1300 MADRID",WEST
SAPD-2023-0375900,"2023-03-18 11:28:49","Animal Related","11700 BOYD BAY",SOUTH
SAPD-2023-0375902,"2023-03-18 11:28:50","Patrol By","8500 MISSION RD",SOUTH
SAPD-2023-0375903,"2023-03-18 11:28:52",Disturbance,"5400 ELK HUNTER TRL",EAST
SAPD-2023-0375904,"2023-03-18 11:29:01","Patrol By","201-299 ALEXANDER RD",WEST
SAPD-2023-0375905,"2023-03-18 11:29:05","Traffic Related",BRAD,WEST
SAPD-2023-0375907,"2023-03-18 11:29:38","Patrol By","9600 BANDERA RD",PRUE
SAPD-2023-0375910,"2023-03-18 11:30:41","Patrol By","1200 W MALONE",SOUTH
SAPD-2023-0375912,"2023-03-18 11:31:35","Theft of Vehicle","2800 LASSES BLVD",SOUTH
SAPD-2023-0375917,"2023-03-18 11:34:11","Criminal Mischief In Progress","2800 WEST AVE",CENTRAL
SAPD-2023-0375919,"2023-03-18 11:34:38",Theft,"300 SANDALWOOD",NORTH
SAPD-2023-0375920,"2023-03-18 11:34:45",Burglary,"16700 LA CANTERA PKWY",PRUE
SAPD-2023-0375923,"2023-03-18 11:35:05","Traffic Related","US HWY 90 W EB / S ACME RD",SOUTH
SAPD-2023-0375924,"2023-03-18 11:35:43",Disturbance,"4400 W COMMERCE ST",WEST
SAPD-2023-0375926,"2023-03-18 11:36:24","Suspicious Person","6900 N LOOP 1604 E",NORTH
SAPD-2023-0375927,"2023-03-18 11:36:46","Abandoned Vehicle","300 ELAND DR",CENTRAL
SAPD-2023-0375929,"2023-03-18 11:37:18","Holdup Alarm In Progress","8800 HUEBNER RD",PRUE
SAPD-2023-0375930,"2023-03-18 11:37:46","Disturbance Neighbor","4000 MEDICAL DR",PRUE
SAPD-2023-0375935,"2023-03-18 11:39:36","Property Lost","10800 IH 10 W",PRUE
SAPD-2023-0375937,"2023-03-18 11:40:16","Welfare Check","300 CHERRY RIDGE DR",CENTRAL
SAPD-2023-0375938,"2023-03-18 11:40:17","Visitation Violation","300 REGENT",SOUTH
SAPD-2023-0375939,"2023-03-18 11:40:42","Visitation Violation","2600 LAKEHAVEN",EAST
SAPD-2023-0375940,"2023-03-18 11:40:52",Disturbance,"1300 PINN RD",WEST
SAPD-2023-0375942,"2023-03-18 11:41:23","Patrol By","500 UNIVERSITY",WEST
SAPD-2023-0375944,"2023-03-18 11:42:03",Disturbance,"4000 EL PASO ST",WEST
SAPD-2023-0375945,"2023-03-18 11:42:27","Traffic Related","I0 10 W NB",PRUE
SAPD-2023-0375952,"2023-03-18 11:43:44","Patrol By","6000 WHITE CLOUD",WEST
SAPD-2023-0375953,"2023-03-18 11:44:59",Disturbance,"600 W PYRON AVE",SOUTH
SAPD-2023-0375954,"2023-03-18 11:45:06",Disturbance,"1700 SW LOOP 410",WEST
SAPD-2023-0375955,"2023-03-18 11:45:58","Patrol By","500 DEVINE",CENTRAL
SAPD-2023-0375958,"2023-03-18 11:47:20",Forgery,"5200 DE ZAVALA RD",PRUE
SAPD-2023-0375959,"2023-03-18 11:47:42","Burglary in Progress","200 HOSACK AVE",SOUTH
SAPD-2023-0375961,"2023-03-18 11:48:19","Animal Related","RAY BON DR / GAWAIN DR",EAST
SAPD-2023-0375964,"2023-03-18 11:49:04","Suspicious Person","8900 STATE HWY 151",WEST
SAPD-2023-0375965,"2023-03-18 11:49:29","Disturbance Neighbor","5600 GODEK",SOUTH
SAPD-2023-0375966,"2023-03-18 11:49:35","Burglary in Progress","9800 CAMINO VILLA",PRUE
SAPD-2023-0375967,"2023-03-18 11:49:46","Animal Related","RETTA RD / LINDA KAY DR",EAST
SAPD-2023-0375969,"2023-03-18 11:49:47",Disturbance,"5300 CASA BELLA ST",PRUE
SAPD-2023-0375970,"2023-03-18 11:49:58","Recovered Stolen Property","900-918 SUNGLO DR",SOUTH
SAPD-2023-0375976,"2023-03-18 11:53:17",Shoplifting,"12600 BLANCO RD",NORTH
SAPD-2023-0375979,"2023-03-18 11:55:07",Miscellaneous,"8100 BANDERA RD",PRUE
SAPD-2023-0375980,"2023-03-18 11:56:21",Disturbance,"6900 BISCAYNE",WEST
SAPD-2023-0375981,"2023-03-18 11:56:48","Suspicious Vehicle","4100 MEDICAL DR",PRUE
SAPD-2023-0375983,"2023-03-18 11:57:20",Miscellaneous,"2800 DEPLA ST",SOUTH
SAPD-2023-0375982,"2023-03-18 11:57:20","Criminal Mischief","100 LOVETT AVE",SOUTH
SAPD-2023-0375992,"2023-03-18 12:00:43","Animal Related","200 AT AND T CENTER PKWY",EAST
SAPD-2023-0375994,"2023-03-18 12:01:07","Patrol By","3100 HIAWATHA",EAST
SAPD-2023-0375997,"2023-03-18 12:02:10","Traffic Related","LONE STAR PASS / STATE HWY 16 S",SOUTH
SAPD-2023-0375998,"2023-03-18 12:02:11","Burglary Vehicle","20900 US HWY 281 N",NORTH
SAPD-2023-0376000,"2023-03-18 12:02:29",Theft,"400 KOPPLOW",SOUTH
SAPD-2023-0376004,"2023-03-18 12:03:03","Theft of Vehicle","4100 IH 10 E",EAST
SAPD-2023-0376007,"2023-03-18 12:03:36",Disturbance,"5600 MISTY GLEN",NORTH
SAPD-2023-0376008,"2023-03-18 12:03:51","Burglary Vehicle","500 LIVE OAK ST",EAST
SAPD-2023-0376012,"2023-03-18 12:04:42","Patrol By","8200 MAINLAND DR",PRUE
SAPD-2023-0376013,"2023-03-18 12:05:08","Criminal Mischief","400 N WALTERS ST",EAST
SAPD-2023-0376014,"2023-03-18 12:05:15","Theft of Vehicle","700 W HARLAN AVE",SOUTH
SAPD-2023-0376020,"2023-03-18 12:07:00",Disturbance,"1000 W HARDING BLVD",SOUTH
SAPD-2023-0376021,"2023-03-18 12:07:03","Burglary Vehicle","100 E HOUSTON ST",CENTRAL
SAPD-2023-0376022,"2023-03-18 12:07:08","Welfare Check","2700 HILLCREST DR",WEST
SAPD-2023-0376025,"2023-03-18 12:07:54",Disturbance,"1100 S GENERAL MCMULLEN",WEST
SAPD-2023-0376028,"2023-03-18 12:08:45","Animal Related","1900 VERA CRUZ ST",CENTRAL
SAPD-2023-0376029,"2023-03-18 12:09:12","Disturbance Family","16100 WALNUT CREEK DR",NORTH
SAPD-2023-0376032,"2023-03-18 12:10:20","Patrol By","2800 BROADWAY",CENTRAL
SAPD-2023-0376033,"2023-03-18 12:10:37",Disturbance,"4400 GARDENDALE",PRUE
SAPD-2023-0376034,"2023-03-18 12:10:45","Patrol By","101-199 ALEXANDER RD",WEST
SAPD-2023-0376035,"2023-03-18 12:10:47","Welfare Check","6800 NW LOOP 410",WEST
SAPD-2023-0376037,"2023-03-18 12:11:34",Miscellaneous,"100 DALLAS ST",CENTRAL
SAPD-2023-0376038,"2023-03-18 12:11:59","Disturbance Family","1900 HORAL DR",WEST
SAPD-2023-0376039,"2023-03-18 12:12:20","Animal Related","9300 SAN PEDRO AVE",NORTH
SAPD-2023-0376040,"2023-03-18 12:12:22","Theft of Vehicle","5400 RIGSBY AVE",EAST
SAPD-2023-0376041,"2023-03-18 12:12:45","Burglary Vehicle","14500 BLANCO RD",PRUE
SAPD-2023-0376045,"2023-03-18 12:13:10","Suspicious Vehicle","MAGNOLIA BROOK / ALDER CREEK DR",NORTH
SAPD-2023-0376046,"2023-03-18 12:13:17",Disturbance,"6500 W HAUSMAN RD",PRUE
SAPD-2023-0376047,"2023-03-18 12:13:18",Miscellaneous,"7000 CULEBRA RD",WEST
SAPD-2023-0376048,"2023-03-18 12:13:32","Injured/Sick Person","9800 AIRPORT BLVD",AIRPORT
SAPD-2023-0376050,"2023-03-18 12:14:47",Disturbance,"1400 GUADALUPE ST",CENTRAL
SAPD-2023-0376051,"2023-03-18 12:14:48","Animal Related","E MALLY BLVD / HINTERLANDS DR",SOUTH
SAPD-2023-0376054,"2023-03-18 12:15:27","Disturbance Family","4400 GARDENDALE",PRUE
SAPD-2023-0376056,"2023-03-18 12:15:46","Abandoned Vehicle","900 STONEWALL AVE",SOUTH
SAPD-2023-0376057,"2023-03-18 12:16:10","SAPD Emergency Call","300 YUCCA ST",EAST
SAPD-2023-0376058,"2023-03-18 12:17:00","Visitation Violation","8100 RARITAN",PRUE
SAPD-2023-0376060,"2023-03-18 12:17:40","Burglary Vehicle","7300 S NEW BRAUNFELS AVE",SOUTH
SAPD-2023-0376065,"2023-03-18 12:19:15","Property Found","7900 W LOOP 1604 N",PRUE
SAPD-2023-0376067,"2023-03-18 12:19:22",Disturbance,"6800 US HWY 90 W",WEST
